subset_size,subset_indices,AV,CC,PAIRS,CONS
8,"[0, 2, 3, 5, 6, 7, 8, 9]",4292,2357,1628276,2776546
8,"[0, 2, 3, 5, 6, 7, 8, 10]",4230,2284,1602618,2607186
8,"[0, 2, 3, 5, 6, 7, 8, 11]",5196,2644,2123097,3494046
8,"[0, 2, 3, 5, 6, 7, 9, 10]",4451,2365,1637802,2795430
8,"[0, 2, 3, 5, 6, 7, 9, 11]",5417,2675,2140883,3576475
8,"[0, 2, 3, 5, 6, 7, 10, 11]",5355,2651,2132572,3512575
8,"[0, 2, 3, 5, 6, 8, 9, 10]",3366,2132,1212837,2271646
8,"[0, 2, 3, 5, 6, 8, 9, 11]",4332,2464,1724157,3034416
8,"[0, 2, 3, 5, 6, 8, 10, 11]",4270,2452,1719730,3004926
8,"[0, 2, 3, 5, 6, 9, 10, 11]",4491,2482,1737544,3078921
8,"[0, 2, 3, 5, 7, 8, 9, 10]",4300,2328,1620367,2708628
8,"[0, 2, 3, 5, 7, 8, 9, 11]",5266,2666,2132272,3552445
8,"[0, 2, 3, 5, 7, 8, 10, 11]",5204,2635,2122290,3470295
8,"[0, 2, 3, 5, 7, 9, 10, 11]",5425,2676,2141753,3579150
8,"[0, 2, 3, 5, 8, 9, 10, 11]",4340,2476,1728929,3064050
8,"[0, 2, 3, 6, 7, 8, 9, 10]",4086,2347,1603748,2753031
8,"[0, 2, 3, 6, 7, 8, 9, 11]",5052,2662,2107792,3541791
8,"[0, 2, 3, 6, 7, 8, 10, 11]",4990,2639,2100088,3480841
8,"[0, 2, 3, 6, 7, 9, 10, 11]",5211,2671,2117845,3565785
8,"[0, 2, 3, 6, 8, 9, 10, 11]",4126,2400,1675445,2878800
8,"[0, 2, 3, 7, 8, 9, 10, 11]",5060,2663,2109255,3544453
8,"[0, 2, 4, 5, 6, 7, 8, 9]",3261,1933,963711,1867278
8,"[0, 2, 4, 5, 6, 7, 8, 10]",3199,1828,934823,1669878
8,"[0, 2, 4, 5, 6, 7, 8, 11]",4165,2462,1607564,3029491
8,"[0, 2, 4, 5, 6, 7, 9, 10]",3420,1933,973595,1867278
8,"[0, 2, 4, 5, 6, 7, 9, 11]",4386,2494,1626573,3108771
8,"[0, 2, 4, 5, 6, 7, 10, 11]",4324,2472,1617615,3054156
8,"[0, 2, 4, 5, 6, 8, 9, 10]",2335,1468,414844,1076778
8,"[0, 2, 4, 5, 6, 8, 9, 11]",3301,2113,1086622,2231328
8,"[0, 2, 4, 5, 6, 8, 10, 11]",3239,2108,1081891,2220778
8,"[0, 2, 4, 5, 6, 9, 10, 11]",3460,2139,1100949,2286591
8,"[0, 2, 4, 5, 7, 8, 9, 10]",3269,1872,953085,1751256
8,"[0, 2, 4, 5, 7, 8, 9, 11]",4235,2479,1616294,3071481
8,"[0, 2, 4, 5, 7, 8, 10, 11]",4173,2448,1605582,2995128
8,"[0, 2, 4, 5, 7, 9, 10, 11]",4394,2493,1626363,3106278
8,"[0, 2, 4, 5, 8, 9, 10, 11]",3309,2122,1090528,2250381
8,"[0, 2, 4, 6, 7, 8, 9, 10]",3055,1892,928155,1788886
8,"[0, 2, 4, 6, 7, 8, 9, 11]",4021,2468,1583296,3044278
8,"[0, 2, 4, 6, 7, 8, 10, 11]",3959,2447,1575034,2992681
8,"[0, 2, 4, 6, 7, 9, 10, 11]",4180,2481,1594020,3076440
8,"[0, 2, 4, 6, 8, 9, 10, 11]",3095,1995,1022775,1989015
8,"[0, 2, 4, 7, 8, 9, 10, 11]",4029,2466,1583756,3039345
8,"[0, 2, 5, 6, 7, 8, 9, 10]",3202,1932,958576,1865346
8,"[0, 2, 5, 6, 7, 8, 9, 11]",4168,2482,1610820,3078921
8,"[0, 2, 5, 6, 7, 8, 10, 11]",4106,2461,1602377,3027030
8,"[0, 2, 5, 6, 7, 9, 10, 11]",4327,2496,1621390,3113760
8,"[0, 2, 5, 6, 8, 9, 10, 11]",3242,2104,1076715,2212356
8,"[0, 2, 5, 7, 8, 9, 10, 11]",4176,2482,1611135,3078921
8,"[0, 2, 6, 7, 8, 9, 10, 11]",3962,2464,1576877,3034416
8,"[0, 3, 4, 5, 6, 7, 8, 9]",4563,2373,1643224,2814378
8,"[0, 3, 4, 5, 6, 7, 8, 10]",4501,2297,1617098,2636956
8,"[0, 3, 4, 5, 6, 7, 8, 11]",5467,2654,2137453,3520531
8,"[0, 3, 4, 5, 6, 7, 9, 10]",4722,2376,1652205,2821500
8,"[0, 3, 4, 5, 6, 7, 9, 11]",5688,2683,2155178,3597903
8,"[0, 3, 4, 5, 6, 7, 10, 11]",5626,2658,2146402,3531153
8,"[0, 3, 4, 5, 6, 8, 9, 10]",3637,2159,1235087,2329561
8,"[0, 3, 4, 5, 6, 8, 9, 11]",4603,2489,1746480,3096316
8,"[0, 3, 4, 5, 6, 8, 10, 11]",4541,2475,1741378,3061575
8,"[0, 3, 4, 5, 6, 9, 10, 11]",4762,2502,1759127,3128751
8,"[0, 3, 4, 5, 7, 8, 9, 10]",4571,2338,1634773,2731953
8,"[0, 3, 4, 5, 7, 8, 9, 11]",5537,2674,2146570,3573801
8,"[0, 3, 4, 5, 7, 8, 10, 11]",5475,2642,2136123,3488761
8,"[0, 3, 4, 5, 7, 9, 10, 11]",5696,2681,2155530,3592540
8,"[0, 3, 4, 5, 8, 9, 10, 11]",4611,2496,1750515,3113760
8,"[0, 3, 4, 6, 7, 8, 9, 10]",4357,2365,1619836,2795430
8,"[0, 3, 4, 6, 7, 8, 9, 11]",5323,2674,2123740,3573801
8,"[0, 3, 4, 6, 7, 8, 10, 11]",5261,2651,2115555,3512575
8,"[0, 3, 4, 6, 7, 9, 10, 11]",5482,2681,2133255,3592540
8,"[0, 3, 4, 6, 8, 9, 10, 11]",4397,2443,1700714,2982903
8,"[0, 3, 4, 7, 8, 9, 10, 11]",5331,2673,2124669,3571128
8,"[0, 3, 5, 6, 7, 8, 9, 10]",4504,2374,1639834,2816751
8,"[0, 3, 5, 6, 7, 8, 9, 11]",5470,2677,2142157,3581826
8,"[0, 3, 5, 6, 7, 8, 10, 11]",5408,2654,2133871,3520531
8,"[0, 3, 5, 6, 7, 9, 10, 11]",5629,2685,2151602,3603270
8,"[0, 3, 5, 6, 8, 9, 10, 11]",4544,2486,1738942,3088855
8,"[0, 3, 5, 7, 8, 9, 10, 11]",5478,2678,2143022,3584503
8,"[0, 3, 6, 7, 8, 9, 10, 11]",5264,2673,2119110,3571128
8,"[0, 4, 5, 6, 7, 8, 9, 10]",3473,1957,976324,1913946
8,"[0, 4, 5, 6, 7, 8, 9, 11]",4439,2501,1628246,3126250
8,"[0, 4, 5, 6, 7, 8, 10, 11]",4377,2479,1619307,3071481
8,"[0, 4, 5, 6, 7, 9, 10, 11]",4598,2512,1638272,3153816
8,"[0, 4, 5, 6, 8, 9, 10, 11]",3513,2147,1102745,2303731
8,"[0, 4, 5, 7, 8, 9, 10, 11]",4447,2499,1628028,3121251
8,"[0, 4, 6, 7, 8, 9, 10, 11]",4233,2488,1595690,3093828
8,"[0, 5, 6, 7, 8, 9, 10, 11]",4380,2498,1622994,3118753
8,"[1, 2, 3, 4, 5, 6, 7, 8]",3850,2218,1519220,2458653
8,"[1, 2, 3, 4, 5, 6, 7, 9]",4071,2307,1554967,2659971
8,"[1, 2, 3, 4, 5, 6, 7, 10]",4009,2233,1531829,2492028
8,"[1, 2, 3, 4, 5, 6, 7, 11]",4975,2607,2052963,3396921
8,"[1, 2, 3, 4, 5, 6, 8, 9]",2986,2028,1090311,2055378
8,"[1, 2, 3, 4, 5, 6, 8, 10]",2924,1977,1073275,1953276
8,"[1, 2, 3, 4, 5, 6, 8, 11]",3890,2368,1600741,2802528
8,"[1, 2, 3, 4, 5, 6, 9, 10]",3145,2059,1109124,2118711
8,"[1, 2, 3, 4, 5, 6, 9, 11]",4111,2397,1618966,2871606
8,"[1, 2, 3, 4, 5, 6, 10, 11]",4049,2395,1619396,2866815
8,"[1, 2, 3, 4, 5, 7, 8, 9]",3920,2270,1537543,2575315
8,"[1, 2, 3, 4, 5, 7, 8, 10]",3858,2141,1510343,2290870
8,"[1, 2, 3, 4, 5, 7, 8, 11]",4824,2588,2042629,3347578
8,"[1, 2, 3, 4, 5, 7, 9, 10]",4079,2280,1550021,2598060
8,"[1, 2, 3, 4, 5, 7, 9, 11]",5045,2632,2062548,3462396
8,"[1, 2, 3, 4, 5, 7, 10, 11]",4983,2599,2055071,3376101
8,"[1, 2, 3, 4, 5, 8, 9, 10]",2994,2024,1091690,2047276
8,"[1, 2, 3, 4, 5, 8, 9, 11]",3960,2390,1610349,2854855
8,"[1, 2, 3, 4, 5, 8, 10, 11]",3898,2379,1609086,2828631
8,"[1, 2, 3, 4, 5, 9, 10, 11]",4119,2421,1629009,2929410
8,"[1, 2, 3, 4, 6, 7, 8, 9]",3706,2289,1518863,2618616
8,"[1, 2, 3, 4, 6, 7, 8, 10]",3644,2218,1496431,2458653
8,"[1, 2, 3, 4, 6, 7, 8, 11]",4610,2597,2018439,3370906
8,"[1, 2, 3, 4, 6, 7, 9, 10]",3865,2303,1532077,2650753
8,"[1, 2, 3, 4, 6, 7, 9, 11]",4831,2630,2036623,3457135
8,"[1, 2, 3, 4, 6, 7, 10, 11]",4769,2607,2031534,3396921
8,"[1, 2, 3, 4, 6, 8, 9, 10]",2780,1986,1043764,1971105
8,"[1, 2, 3, 4, 6, 8, 9, 11]",3746,2319,1553764,2687721
8,"[1, 2, 3, 4, 6, 8, 10, 11]",3684,2329,1555671,2710956
8,"[1, 2, 3, 4, 6, 9, 10, 11]",3905,2358,1573851,2778903
8,"[1, 2, 3, 4, 7, 8, 9, 10]",3714,2268,1514683,2570778
8,"[1, 2, 3, 4, 7, 8, 9, 11]",4680,2620,2028012,3430890
8,"[1, 2, 3, 4, 7, 8, 10, 11]",4618,2589,2021236,3350166
8,"[1, 2, 3, 4, 7, 9, 10, 11]",4839,2633,2041101,3465028
8,"[1, 2, 3, 4, 8, 9, 10, 11]",3754,2351,1565258,2762425
8,"[1, 2, 3, 5, 6, 7, 8, 9]",3853,2293,1536578,2627778
8,"[1, 2, 3, 5, 6, 7, 8, 10]",3791,2228,1514404,2480878
8,"[1, 2, 3, 5, 6, 7, 8, 11]",4757,2593,2034431,3360528
8,"[1, 2, 3, 5, 6, 7, 9, 10]",4012,2313,1550048,2673828
8,"[1, 2, 3, 5, 6, 7, 9, 11]",4978,2628,2052650,3451878
8,"[1, 2, 3, 5, 6, 7, 10, 11]",4916,2610,2047802,3404745
8,"[1, 2, 3, 5, 6, 8, 9, 10]",2927,2020,1080239,2039190
8,"[1, 2, 3, 5, 6, 8, 9, 11]",3893,2342,1588528,2741311
8,"[1, 2, 3, 5, 6, 8, 10, 11]",3831,2354,1590360,2769481
8,"[1, 2, 3, 5, 6, 9, 10, 11]",4052,2386,1608591,2845305
8,"[1, 2, 3, 5, 7, 8, 9, 10]",3861,2277,1532645,2591226
8,"[1, 2, 3, 5, 7, 8, 9, 11]",4827,2618,2044035,3425653
8,"[1, 2, 3, 5, 7, 8, 10, 11]",4765,2591,2037496,3355345
8,"[1, 2, 3, 5, 7, 9, 10, 11]",4986,2638,2057400,3478203
8,"[1, 2, 3, 5, 8, 9, 10, 11]",3901,2379,1599986,2828631
8,"[1, 2, 3, 6, 7, 8, 9, 10]",3647,2285,1512315,2609470
8,"[1, 2, 3, 6, 7, 8, 9, 11]",4613,2605,2015743,3391710
8,"[1, 2, 3, 6, 7, 8, 10, 11]",4551,2589,2011656,3350166
8,"[1, 2, 3, 6, 7, 9, 10, 11]",4772,2624,2029827,3441376
8,"[1, 2, 3, 6, 8, 9, 10, 11]",3687,2277,1539773,2591226
8,"[1, 2, 3, 7, 8, 9, 10, 11]",4621,2615,2021237,3417805
8,"[1, 2, 4, 5, 6, 7, 8, 9]",2822,1833,856557,1679028
8,"[1, 2, 4, 5, 6, 7, 8, 10]",2760,1730,830961,1495585
8,"[1, 2, 4, 5, 6, 7, 8, 11]",3726,2387,1504881,2847691
8,"[1, 2, 4, 5, 6, 7, 9, 10]",2981,1843,870299,1697403
8,"[1, 2, 4, 5, 6, 7, 9, 11]",3947,2427,1524412,2943951
8,"[1, 2, 4, 5, 6, 7, 10, 11]",3885,2406,1518731,2893215
8,"[1, 2, 4, 5, 6, 8, 9, 10]",1896,1284,260335,823686
8,"[1, 2, 4, 5, 6, 8, 9, 11]",2862,1942,930994,1884711
8,"[1, 2, 4, 5, 6, 8, 10, 11]",2800,1958,932484,1915903
8,"[1, 2, 4, 5, 6, 9, 10, 11]",3021,1995,952046,1989015
8,"[1, 2, 4, 5, 7, 8, 9, 10]",2830,1786,849850,1594005
8,"[1, 2, 4, 5, 7, 8, 9, 11]",3796,2413,1514159,2910078
8,"[1, 2, 4, 5, 7, 8, 10, 11]",3734,2381,1506704,2833390
8,"[1, 2, 4, 5, 7, 9, 10, 11]",3955,2435,1528013,2963395
8,"[1, 2, 4, 5, 8, 9, 10, 11]",2870,1981,941681,1961190
8,"[1, 2, 4, 6, 7, 8, 9, 10]",2616,1797,821344,1613706
8,"[1, 2, 4, 6, 7, 8, 9, 11]",3582,2396,1477518,2869210
8,"[1, 2, 4, 6, 7, 8, 10, 11]",3520,2377,1472659,2823876
8,"[1, 2, 4, 6, 7, 9, 10, 11]",3741,2417,1492147,2919736
8,"[1, 2, 4, 6, 8, 9, 10, 11]",2656,1835,867714,1682695
8,"[1, 2, 4, 7, 8, 9, 10, 11]",3590,2403,1481912,2886003
8,"[1, 2, 5, 6, 7, 8, 9, 10]",2763,1833,849532,1679028
8,"[1, 2, 5, 6, 7, 8, 9, 11]",3729,2400,1502439,2878800
8,"[1, 2, 5, 6, 7, 8, 10, 11]",3667,2386,1497753,2845305
8,"[1, 2, 5, 6, 7, 9, 10, 11]",3888,2427,1517270,2943951
8,"[1, 2, 5, 6, 8, 9, 10, 11]",2803,1921,917925,1844160
8,"[1, 2, 5, 7, 8, 9, 10, 11]",3737,2413,1507031,2910078
8,"[1, 2, 6, 7, 8, 9, 10, 11]",3523,2380,1468472,2831010
8,"[1, 3, 4, 5, 6, 7, 8, 9]",4124,2321,1557186,2692360
8,"[1, 3, 4, 5, 6, 7, 8, 10]",4062,2251,1534104,2532375
8,"[1, 3, 4, 5, 6, 7, 8, 11]",5028,2614,2054414,3415191
8,"[1, 3, 4, 5, 6, 7, 9, 10]",4283,2331,1569660,2715615
8,"[1, 3, 4, 5, 6, 7, 9, 11]",5249,2646,2072565,3499335
8,"[1, 3, 4, 5, 6, 7, 10, 11]",5187,2624,2066811,3441376
8,"[1, 3, 4, 5, 6, 8, 9, 10]",3198,2076,1111509,2153850
8,"[1, 3, 4, 5, 6, 8, 9, 11]",4164,2404,1620544,2888406
8,"[1, 3, 4, 5, 6, 8, 10, 11]",4102,2404,1620992,2888406
8,"[1, 3, 4, 5, 6, 9, 10, 11]",4323,2433,1639154,2958528
8,"[1, 3, 4, 5, 7, 8, 9, 10]",4132,2295,1552275,2632365
8,"[1, 3, 4, 5, 7, 8, 9, 11]",5098,2636,2063965,3472930
8,"[1, 3, 4, 5, 7, 8, 10, 11]",5036,2606,2056521,3394315
8,"[1, 3, 4, 5, 7, 9, 10, 11]",5257,2649,2076361,3507276
8,"[1, 3, 4, 5, 8, 9, 10, 11]",4172,2426,1630564,2941525
8,"[1, 3, 4, 6, 7, 8, 9, 10]",3918,2317,1534293,2683086
8,"[1, 3, 4, 6, 7, 8, 9, 11]",4884,2635,2038039,3470295
8,"[1, 3, 4, 6, 7, 8, 10, 11]",4822,2614,2032979,3415191
8,"[1, 3, 4, 6, 7, 9, 10, 11]",5043,2646,2051087,3499335
8,"[1, 3, 4, 6, 8, 9, 10, 11]",3958,2365,1575416,2795430
8,"[1, 3, 4, 7, 8, 9, 10, 11]",4892,2637,2042512,3475566
8,"[1, 3, 5, 6, 7, 8, 9, 10]",4065,2325,1552198,2701650
8,"[1, 3, 5, 6, 7, 8, 9, 11]",5031,2630,2054002,3457135
8,"[1, 3, 5, 6, 7, 8, 10, 11]",4969,2615,2049184,3417805
8,"[1, 3, 5, 6, 7, 9, 10, 11]",5190,2649,2067329,3507276
8,"[1, 3, 5, 6, 8, 9, 10, 11]",4105,2388,1610075,2850078
8,"[1, 3, 5, 7, 8, 9, 10, 11]",5039,2640,2058747,3483480
8,"[1, 3, 6, 7, 8, 9, 10, 11]",4825,2627,2031173,3449251
8,"[1, 4, 5, 6, 7, 8, 9, 10]",3034,1871,873185,1749385
8,"[1, 4, 5, 6, 7, 8, 9, 11]",4000,2435,1526200,2963395
8,"[1, 4, 5, 6, 7, 8, 10, 11]",3938,2415,1520540,2914905
8,"[1, 4, 5, 6, 7, 9, 10, 11]",4159,2454,1540007,3009831
8,"[1, 4, 5, 6, 8, 9, 10, 11]",3074,2005,953988,2009010
8,"[1, 4, 5, 7, 8, 9, 10, 11]",4008,2441,1529790,2978020
8,"[1, 4, 6, 7, 8, 9, 10, 11]",3794,2425,1493932,2939100
8,"[1, 5, 6, 7, 8, 9, 10, 11]",3941,2430,1518982,2951235
8,"[2, 3, 4, 5, 6, 7, 8, 9]",3964,2317,1552155,2683086
8,"[2, 3, 4, 5, 6, 7, 8, 10]",3902,2247,1529567,2523381
8,"[2, 3, 4, 5, 6, 7, 8, 11]",4868,2608,2049419,3399528
8,"[2, 3, 4, 5, 6, 7, 9, 10]",4123,2331,1565150,2715615
8,"[2, 3, 4, 5, 6, 7, 9, 11]",5089,2640,2067579,3483480
8,"[2, 3, 4, 5, 6, 7, 10, 11]",5027,2621,2062327,3433510
8,"[2, 3, 4, 5, 6, 8, 9, 10]",3038,2048,1100591,2096128
8,"[2, 3, 4, 5, 6, 8, 9, 11]",4004,2363,1608486,2790703
8,"[2, 3, 4, 5, 6, 8, 10, 11]",3942,2375,1610118,2819125
8,"[2, 3, 4, 5, 6, 9, 10, 11]",4163,2405,1628291,2890810
8,"[2, 3, 4, 5, 7, 8, 9, 10]",3972,2297,1547774,2636956
8,"[2, 3, 4, 5, 7, 8, 9, 11]",4938,2632,2058992,3462396
8,"[2, 3, 4, 5, 7, 8, 10, 11]",4876,2604,2052046,3389106
8,"[2, 3, 4, 5, 7, 9, 10, 11]",5097,2648,2071900,3504628
8,"[2, 3, 4, 5, 8, 9, 10, 11]",4012,2399,1619712,2876401
8,"[2, 3, 4, 6, 7, 8, 9, 10]",3758,2310,1528618,2666895
8,"[2, 3, 4, 6, 7, 8, 9, 11]",4724,2624,2031802,3441376
8,"[2, 3, 4, 6, 7, 8, 10, 11]",4662,2607,2027365,3396921
8,"[2, 3, 4, 6, 7, 9, 10, 11]",4883,2640,2045487,3483480
8,"[2, 3, 4, 6, 8, 9, 10, 11]",3798,2315,1561867,2678455
8,"[2, 3, 4, 7, 8, 9, 10, 11]",4732,2632,2036920,3462396
8,"[2, 3, 5, 6, 7, 8, 9, 10]",3905,2324,1547440,2699326
8,"[2, 3, 5, 6, 7, 8, 9, 11]",4871,2623,2048680,3438753
8,"[2, 3, 5, 6, 7, 8, 10, 11]",4809,2613,2044469,3412578
8,"[2, 3, 5, 6, 7, 9, 10, 11]",5030,2648,2062628,3504628
8,"[2, 3, 5, 6, 8, 9, 10, 11]",3945,2356,1598437,2774190
8,"[2, 3, 5, 7, 8, 9, 10, 11]",4879,2640,2054054,3483480
8,"[2, 3, 6, 7, 8, 9, 10, 11]",4665,2622,2025315,3436131
8,"[2, 4, 5, 6, 7, 8, 9, 10]",2874,1864,867859,1736316
8,"[2, 4, 5, 6, 7, 8, 9, 11]",3840,2426,1520451,2941525
8,"[2, 4, 5, 6, 7, 8, 10, 11]",3778,2408,1515304,2898028
8,"[2, 4, 5, 6, 7, 9, 10, 11]",3999,2448,1534785,2995128
8,"[2, 4, 5, 6, 8, 9, 10, 11]",2914,1960,941793,1919820
8,"[2, 4, 5, 7, 8, 9, 10, 11]",3848,2436,1524575,2965830
8,"[2, 4, 6, 7, 8, 9, 10, 11]",3634,2409,1487368,2900436
8,"[2, 5, 6, 7, 8, 9, 10, 11]",3781,2428,1513538,2946378
8,"[3, 4, 5, 6, 7, 8, 9, 10]",4176,2345,1567343,2748340
8,"[3, 4, 5, 6, 7, 8, 9, 11]",5142,2646,2068981,3499335
8,"[3, 4, 5, 6, 7, 8, 10, 11]",5080,2628,2063752,3451878
8,"[3, 4, 5, 6, 7, 9, 10, 11]",5301,2660,2081849,3536470
8,"[3, 4, 5, 6, 8, 9, 10, 11]",4216,2410,1629825,2902845
8,"[3, 4, 5, 7, 8, 9, 10, 11]",5150,2652,2073290,3515226
8,"[3, 4, 6, 7, 8, 9, 10, 11]",4936,2645,2046877,3496690
8,"[3, 5, 6, 7, 8, 9, 10, 11]",5083,2650,2063951,3509925
8,"[4, 5, 6, 7, 8, 9, 10, 11]",4052,2455,1536537,3012285
9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",4487,2280,1609475,2598060
9,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",4708,2364,1644741,2793066
9,"[0, 1, 2, 3, 4, 5, 6, 7, 10]",4646,2286,1618299,2611755
9,"[0, 1, 2, 3, 4, 5, 6, 7, 11]",5612,2651,2139640,3512575
9,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",3623,2155,1228759,2320935
9,"[0, 1, 2, 3, 4, 5, 6, 8, 10]",3561,2082,1205527,2166321
9,"[0, 1, 2, 3, 4, 5, 6, 8, 11]",4527,2477,1735821,3066526
9,"[0, 1, 2, 3, 4, 5, 6, 9, 10]",3782,2162,1240915,2336041
9,"[0, 1, 2, 3, 4, 5, 6, 9, 11]",4748,2503,1753610,3131253
9,"[0, 1, 2, 3, 4, 5, 6, 10, 11]",4686,2483,1747884,3081403
9,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",4557,2325,1627274,2701650
9,"[0, 1, 2, 3, 4, 5, 7, 8, 10]",4495,2192,1596788,2401336
9,"[0, 1, 2, 3, 4, 5, 7, 8, 11]",5461,2633,2129320,3465028
9,"[0, 1, 2, 3, 4, 5, 7, 9, 10]",4716,2326,1635980,2703975
9,"[0, 1, 2, 3, 4, 5, 7, 9, 11]",5682,2672,2148779,3568456
9,"[0, 1, 2, 3, 4, 5, 7, 10, 11]",5620,2637,2138035,3475566
9,"[0, 1, 2, 3, 4, 5, 8, 9, 10]",3631,2125,1223422,2256750
9,"[0, 1, 2, 3, 4, 5, 8, 9, 11]",4597,2496,1744971,3113760
9,"[0, 1, 2, 3, 4, 5, 8, 10, 11]",4535,2469,1737573,3046746
9,"[0, 1, 2, 3, 4, 5, 9, 10, 11]",4756,2506,1757050,3138765
9,"[0, 1, 2, 3, 4, 6, 7, 8, 9]",4343,2356,1612804,2774190
9,"[0, 1, 2, 3, 4, 6, 7, 8, 10]",4281,2278,1586859,2593503
9,"[0, 1, 2, 3, 4, 6, 7, 8, 11]",5247,2647,2109239,3501981
9,"[0, 1, 2, 3, 4, 6, 7, 9, 10]",4502,2360,1622043,2783620
9,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",5468,2677,2126989,3581826
9,"[0, 1, 2, 3, 4, 6, 7, 10, 11]",5406,2650,2118411,3509925
9,"[0, 1, 2, 3, 4, 6, 8, 9, 10]",3417,2114,1182989,2233441
9,"[0, 1, 2, 3, 4, 6, 8, 9, 11]",4383,2457,1696455,3017196
9,"[0, 1, 2, 3, 4, 6, 8, 10, 11]",4321,2440,1691557,2975580
9,"[0, 1, 2, 3, 4, 6, 9, 10, 11]",4542,2467,1709318,3041811
9,"[0, 1, 2, 3, 4, 7, 8, 9, 10]",4351,2323,1604604,2697003
9,"[0, 1, 2, 3, 4, 7, 8, 9, 11]",5317,2667,2118367,3555111
9,"[0, 1, 2, 3, 4, 7, 8, 10, 11]",5255,2633,2108122,3465028
9,"[0, 1, 2, 3, 4, 7, 9, 10, 11]",5476,2673,2127547,3571128
9,"[0, 1, 2, 3, 4, 8, 9, 10, 11]",4391,2460,1700700,3024570
9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",4490,2358,1631996,2778903
9,"[0, 1, 2, 3, 5, 6, 7, 8, 10]",4428,2285,1606063,2609470
9,"[0, 1, 2, 3, 5, 6, 7, 8, 11]",5394,2645,2126753,3496690
9,"[0, 1, 2, 3, 5, 6, 7, 9, 10]",4649,2365,1641238,2795430
9,"[0, 1, 2, 3, 5, 6, 7, 9, 11]",5615,2676,2144533,3579150
9,"[0, 1, 2, 3, 5, 6, 7, 10, 11]",5553,2651,2135944,3512575
9,"[0, 1, 2, 3, 5, 6, 8, 9, 10]",3564,2152,1221399,2314476
9,"[0, 1, 2, 3, 5, 6, 8, 9, 11]",4530,2489,1733322,3096316
9,"[0, 1, 2, 3, 5, 6, 8, 10, 11]",4468,2472,1728222,3054156
9,"[0, 1, 2, 3, 5, 6, 9, 10, 11]",4689,2501,1746028,3126250
9,"[0, 1, 2, 3, 5, 7, 8, 9, 10]",4498,2328,1623803,2708628
9,"[0, 1, 2, 3, 5, 7, 8, 9, 11]",5464,2667,2135921,3555111
9,"[0, 1, 2, 3, 5, 7, 8, 10, 11]",5402,2635,2125662,3470295
9,"[0, 1, 2, 3, 5, 7, 9, 10, 11]",5623,2676,2145118,3579150
9,"[0, 1, 2, 3, 5, 8, 9, 10, 11]",4538,2495,1737412,3111265
9,"[0, 1, 2, 3, 6, 7, 8, 9, 10]",4284,2352,1608149,2764776
9,"[0, 1, 2, 3, 6, 7, 8, 9, 11]",5250,2667,2112478,3555111
9,"[0, 1, 2, 3, 6, 7, 8, 10, 11]",5188,2642,2104400,3488761
9,"[0, 1, 2, 3, 6, 7, 9, 10, 11]",5409,2674,2122150,3573801
9,"[0, 1, 2, 3, 6, 8, 9, 10, 11]",4324,2437,1686135,2968266
9,"[0, 1, 2, 3, 7, 8, 9, 10, 11]",5258,2666,2113560,3552445
9,"[0, 1, 2, 4, 5, 6, 7, 8, 9]",3459,1939,968002,1878891
9,"[0, 1, 2, 4, 5, 6, 7, 8, 10]",3397,1833,938829,1679028
9,"[0, 1, 2, 4, 5, 6, 7, 8, 11]",4363,2466,1611736,3039345
9,"[0, 1, 2, 4, 5, 6, 7, 9, 10]",3618,1937,977592,1875016
9,"[0, 1, 2, 4, 5, 6, 7, 9, 11]",4584,2498,1630739,3118753
9,"[0, 1, 2, 4, 5, 6, 7, 10, 11]",4522,2475,1621499,3061575
9,"[0, 1, 2, 4, 5, 6, 8, 9, 10]",2533,1497,424035,1119756
9,"[0, 1, 2, 4, 5, 6, 8, 9, 11]",3499,2144,1096317,2297296
9,"[0, 1, 2, 4, 5, 6, 8, 10, 11]",3437,2134,1090953,2275911
9,"[0, 1, 2, 4, 5, 6, 9, 10, 11]",3658,2165,1110005,2342530
9,"[0, 1, 2, 4, 5, 7, 8, 9, 10]",3467,1877,957084,1760626
9,"[0, 1, 2, 4, 5, 7, 8, 9, 11]",4433,2483,1620460,3081403
9,"[0, 1, 2, 4, 5, 7, 8, 10, 11]",4371,2451,1609467,3002475
9,"[0, 1, 2, 4, 5, 7, 9, 10, 11]",4592,2496,1630241,3113760
9,"[0, 1, 2, 4, 5, 8, 9, 10, 11]",3507,2148,1099584,2305878
9,"[0, 1, 2, 4, 6, 7, 8, 9, 10]",3253,1906,933294,1815465
9,"[0, 1, 2, 4, 6, 7, 8, 9, 11]",4219,2480,1588672,3073960
9,"[0, 1, 2, 4, 6, 7, 8, 10, 11]",4157,2457,1580022,3017196
9,"[0, 1, 2, 4, 6, 7, 9, 10, 11]",4378,2491,1599001,3101295
9,"[0, 1, 2, 4, 6, 8, 9, 10, 11]",3293,2043,1034170,2085903
9,"[0, 1, 2, 4, 7, 8, 9, 10, 11]",4227,2476,1588738,3064050
