subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
7,240000,"[2, 6, 4, 11, 9, 10, 7]",2001,754,220640,283881,0.5555247084952804,0.9908015768725361,0.8048471760676154,0.9816757728750259
8,300000,"[2, 6, 4, 11, 9, 10, 1, 7]",2469,757,247779,286146,0.6854525263742365,0.9947437582128777,0.9038444001035971,0.9895082647485995
9,370000,"[2, 6, 4, 11, 9, 10, 1, 7, 5]",2803,759,259383,287661,0.7781787895613548,0.9973718791064389,0.9461732916513156,0.9947472162666852
9,400000,"[2, 6, 4, 11, 9, 10, 1, 7, 3]",2905,759,261396,287661,0.8064963908939478,0.9973718791064389,0.9535162818861964,0.9947472162666852
8,340000,"[2, 6, 4, 11, 9, 10, 1, 3]",2616,758,256872,286903,0.7262631871182677,0.9960578186596584,0.9370137047264344,0.9921260114807386
10,455000,"[2, 6, 4, 11, 9, 10, 1, 7, 5, 12]",2921,759,260552,287661,0.8109383675735702,0.9973718791064389,0.9504375517529429,0.9947472162666852
8,310000,"[2, 6, 4, 11, 9, 10, 1, 5]",2514,759,252254,287661,0.6979455857856747,0.9973718791064389,0.9201682358219735,0.9947472162666852
9,385000,"[2, 6, 4, 11, 9, 10, 1, 7, 12]",2587,758,249359,286903,0.718212104386452,0.9960578186596584,0.9096078996421524,0.9921260114807386
8,325000,"[2, 6, 4, 11, 9, 10, 1, 12]",2298,758,240734,286903,0.6379789006107718,0.9960578186596584,0.8781457581737732,0.9921260114807386
7,250000,"[2, 6, 4, 11, 9, 10, 5]",2046,755,222493,284635,0.5680177679067185,0.9921156373193167,0.8116065207796045,0.9842831454457431
8,310000,"[2, 6, 4, 11, 9, 10, 7, 5]",2335,757,237039,286146,0.6482509716823986,0.9947437582128777,0.8646671943794936,0.9895082647485995
9,395000,"[2, 6, 4, 11, 9, 10, 1, 5, 12]",2632,759,253543,287661,0.7307051637978901,0.9973718791064389,0.9248702300657695,0.9947472162666852
7,265000,"[2, 6, 4, 11, 9, 10, 12]",1830,755,205702,284635,0.5080510827318157,0.9921156373193167,0.7503565709366417,0.9842831454457431
8,325000,"[2, 6, 4, 11, 9, 10, 7, 12]",2119,756,222824,285390,0.5882842865074959,0.9934296977660972,0.8128139374550867,0.9868939760702676
10,470000,"[2, 6, 4, 11, 9, 10, 1, 7, 5, 3]",3239,761,270194,289180,0.899222654081066,1.0,0.9856094900762022,1.0
8,335000,"[2, 6, 4, 11, 9, 10, 5, 12]",2164,756,224365,285390,0.600777345918934,0.9934296977660972,0.8184351733974371,0.9868939760702676
10,485000,"[2, 6, 4, 11, 9, 10, 1, 7, 12, 3]",3023,760,262703,288420,0.8392559689061633,0.9986859395532195,0.9582839362513178,0.9973718791064389
8,340000,"[2, 6, 4, 11, 9, 10, 7, 3]",2437,757,246778,286146,0.6765685730149916,0.9947437582128777,0.9001929678010061,0.9895082647485995
9,425000,"[2, 6, 4, 11, 9, 10, 1, 12, 3]",2734,760,258267,288420,0.7590227651304831,0.9986859395532195,0.9421023641291462,0.9973718791064389
11,555000,"[2, 6, 4, 11, 9, 10, 1, 7, 5, 12, 3]",3357,761,271102,289180,0.9319822320932815,1.0,0.9889216784186124,1.0
9,410000,"[2, 6, 4, 11, 9, 10, 1, 5, 3]",2950,761,266766,289180,0.818989450305386,1.0,0.9731048847482482,1.0
9,425000,"[2, 6, 4, 11, 9, 10, 7, 12, 3]",2555,759,248523,287661,0.7093281510272071,0.9973718791064389,0.9065583517850434,0.9947472162666852
10,495000,"[2, 6, 4, 11, 9, 10, 1, 5, 12, 3]",3068,761,267746,289180,0.8517490283176014,1.0,0.9766797135759596,1.0
8,350000,"[2, 6, 4, 11, 9, 10, 5, 3]",2482,760,251511,288420,0.6890616324264298,0.9986859395532195,0.9174579319250453,0.9973718791064389
9,395000,"[2, 6, 4, 11, 9, 10, 7, 5, 12]",2453,757,238756,286146,0.681010549694614,0.9947437582128777,0.8709304403970248,0.9895082647485995
9,410000,"[2, 6, 4, 11, 9, 10, 7, 5, 3]",2771,760,258645,288420,0.7692948362021099,0.9986859395532195,0.9434812266769778,0.9973718791064389
6,190000,"[2, 6, 4, 11, 9, 1]",1978,753,233068,283128,0.5491393670183231,0.9894875164257556,0.8501818420582259,0.979071858358116
9,435000,"[2, 6, 4, 11, 9, 10, 5, 12, 3]",2600,760,252896,288420,0.7218212104386452,0.9986859395532195,0.9225101134825764,0.9973718791064389
10,495000,"[2, 6, 4, 11, 9, 10, 7, 5, 12, 3]",2889,760,259938,288420,0.8020544142143253,0.9986859395532195,0.948197812058846,0.9973718791064389
7,280000,"[2, 6, 4, 11, 9, 10, 3]",2148,756,237830,285390,0.5963353692393115,0.9934296977660972,0.8675525919332893,0.9868939760702676
8,365000,"[2, 6, 4, 11, 9, 10, 12, 3]",2266,759,239683,287661,0.6290949472515269,0.9973718791064389,0.8743119366452785,0.9947472162666852
7,250000,"[2, 6, 4, 11, 9, 1, 7]",2267,756,242507,285390,0.6293725707940033,0.9934296977660972,0.8846132801243165,0.9868939760702676
8,320000,"[2, 6, 4, 11, 9, 1, 7, 5]",2601,759,256326,287661,0.7220988339811216,0.9973718791064389,0.9350220143795666,0.9947472162666852
10,505000,"[2, 6, 4, 11, 9, 1, 7, 5, 12, 3]",3155,761,269265,289180,0.8759022765130483,1.0,0.9822206982589125,1.0
9,420000,"[2, 6, 4, 11, 9, 1, 7, 5, 3]",3037,761,268189,289180,0.8431426985008329,1.0,0.978295682117466,1.0
8,335000,"[2, 6, 4, 11, 9, 1, 7, 12]",2385,757,244392,286146,0.6621321488062187,0.9947437582128777,0.891489353940884,0.9895082647485995
9,405000,"[2, 6, 4, 11, 9, 1, 7, 5, 12]",2719,759,257687,287661,0.754858411993337,0.9973718791064389,0.9399866491086638,0.9947472162666852
7,285000,"[2, 6, 4, 11, 9, 5, 12]",1962,756,219230,285390,0.5446973903387007,0.9934296977660972,0.7997037998971325,0.9868939760702676
8,360000,"[2, 6, 4, 11, 9, 1, 5, 3]",2748,761,264460,289180,0.7629094947251527,1.0,0.9646930936495719,1.0
9,445000,"[2, 6, 4, 11, 9, 7, 5, 12, 3]",2687,760,257318,288420,0.7459744586340922,0.9986859395532195,0.9386406166214949,0.9973718791064389
6,190000,"[2, 6, 4, 11, 9, 7]",1799,752,213390,282376,0.4994447529150472,0.988173455978975,0.7784007383115864,0.9764714018950135
